addr:housenumber,addr:street,addr:city,addr:state,addr:postcode,addr:country,brand,brand:website,brand:phone,opening_hours,motorcar,access,frequency,Latitude,Longitude,ref:afdc,start_date,check_date,socket:type1,socket:type1:output,socket:type1_combo,socket:type1_combo:output,socket:chademo,socket:chademo:output,socket:nacs,socket:nacs:output,amenity
1620,Fescue Street Southeast,Albany,OR,97322,US,ChargePoint,https://www.chargepoint.com,+1 888-758-4389,24/7,designated,yes,0,44.627173,-123.061163,351731,2024-07-30,2025-07-23,,,1,62,1,62,,,charging_station
1620,Fescue Street Southeast,Albany,OR,97322,US,ChargePoint,https://www.chargepoint.com,+1 888-758-4389,24/7,designated,yes,0,44.627184,-123.061174,349895,2024-07-03,2025-07-23,,,1,62,1,62,,,charging_station
274,Southwest 4th Street,Madras,OR,97741,US,ChargePoint,https://www.chargepoint.com,+1 888-758-4389,24/7,designated,yes,0,44.632041,-121.131094,174780,2021-01-27,2025-07-23,,,1,62,1,62,,,charging_station
274,Southwest 4th Street,Madras,OR,97741,US,ChargePoint,https://www.chargepoint.com,+1 888-758-4389,24/7,designated,yes,0,44.632043,-121.130994,174778,2021-01-27,2025-07-23,,,1,62,1,62,,,charging_station
274,Southwest 4th Street,Madras,OR,97741,US,ChargePoint,https://www.chargepoint.com,+1 888-758-4389,24/7,designated,yes,0,44.632045,-121.13107,174779,2021-01-27,2025-07-23,,,1,62,1,62,,,charging_station
274,Southwest 4th Street,Madras,OR,97741,US,ChargePoint,https://www.chargepoint.com,+1 888-758-4389,24/7,designated,yes,0,44.632045,-121.131019,149769,2019-12-07,2025-07-23,,,1,62,1,62,,,charging_station
7785,218th Street West,Lakeville,MN,55044,US,ChargePoint,https://www.chargepoint.com,+1 888-758-4389,24/7,designated,yes,0,44.635236,-93.22317,328459,2024-02-15,2025-07-23,,,1,125,1,125,,,charging_station
7785,218th Street West,Lakeville,MN,55044,US,ChargePoint,https://www.chargepoint.com,+1 888-758-4389,24/7,designated,yes,0,44.635261,-93.22319,328460,2024-02-15,2025-07-23,,,1,125,1,125,,,charging_station
134,Hannaford Drive,Farmington,ME,04938,US,ChargePoint,https://www.chargepoint.com,+1 888-758-4389,24/7,designated,yes,0,44.650282,-70.150479,175016,2021-01-27,2025-07-23,,,1,62,1,62,,,charging_station
134,Hannaford Drive,Farmington,ME,04938,US,ChargePoint,https://www.chargepoint.com,+1 888-758-4389,24/7,designated,yes,0,44.650282,-70.150445,175017,2021-01-27,2025-07-23,,,1,62,1,62,,,charging_station
210,Us-31,Traverse City,MI,49685,US,ChargePoint,https://www.chargepoint.com,+1 888-758-4389,24/7,designated,yes,0,44.684491,-85.657612,175737,2021-01-27,2025-07-23,,,1,62,1,62,,,charging_station
2750,Us-31,Traverse City,MI,49684,US,ChargePoint,https://www.chargepoint.com,+1 888-758-4389,24/7,designated,yes,0,44.727964,-85.644812,386911,2025-02-27,2025-07-23,,,1,24,,,,,charging_station
2101,US 131,Kalkaska,MI,49646,US,ChargePoint,https://www.chargepoint.com,+1 888-758-4389,24/7,designated,yes,0,44.743193,-85.175742,168235,2020-11-10,2025-07-23,,,1,125,1,125,,,charging_station
2101,US 131,Kalkaska,MI,49646,US,ChargePoint,https://www.chargepoint.com,+1 888-758-4389,24/7,designated,yes,0,44.743194,-85.175729,181682,2021-01-27,2025-07-23,,,1,125,1,125,,,charging_station
143,Northeast Wall Street,Mill City,OR,97360,US,ChargePoint,https://www.chargepoint.com,+1 888-758-4389,24/7,designated,yes,0,44.755471,-122.476101,185141,2021-02-18,2025-07-23,,,1,62,1,62,,,charging_station
143,Northeast Wall Street,Mill City,OR,97360,US,ChargePoint,https://www.chargepoint.com,+1 888-758-4389,24/7,designated,yes,0,44.755484,-122.476157,183668,2021-01-30,2025-07-23,,,1,62,1,62,,,charging_station
143,Northeast Wall Street,Mill City,OR,97360,US,ChargePoint,https://www.chargepoint.com,+1 888-758-4389,24/7,designated,yes,0,44.755492,-122.476216,183648,2021-01-30,2025-07-23,,,1,62,1,62,,,charging_station
143,Northeast Wall Street,Mill City,OR,97360,US,ChargePoint,https://www.chargepoint.com,+1 888-758-4389,24/7,designated,yes,0,44.755498,-122.476286,183667,2021-01-30,2025-07-23,,,1,62,1,62,,,charging_station
398,Madison Avenue,Skowhegan,ME,04976,US,ChargePoint,https://www.chargepoint.com,+1 888-758-4389,24/7,designated,yes,0,44.78078,-69.727075,174664,2021-01-27,2025-07-23,,,1,62,1,62,,,charging_station
398,Madison Avenue,Skowhegan,ME,04976,US,ChargePoint,https://www.chargepoint.com,+1 888-758-4389,24/7,designated,yes,0,44.780801,-69.728122,147624,2019-11-09,2025-07-23,,,1,62,1,62,,,charging_station
2610,Grove Street,Baker City,OR,97814,US,ChargePoint,https://www.chargepoint.com,+1 888-758-4389,24/7,designated,yes,0,44.782345,-117.825412,312697,2023-10-11,2025-07-23,,,1,62,1,62,,,charging_station
301,Odlin Road,Bangor,ME,04401,US,ChargePoint,https://www.chargepoint.com,+1 888-758-4389,24/7,designated,yes,0,44.79053,-68.811529,254315,2023-02-21,2025-07-23,,,1,62,1,62,,,charging_station
301,Odlin Road,Bangor,ME,04401,US,ChargePoint,https://www.chargepoint.com,+1 888-758-4389,24/7,designated,yes,0,44.790531,-68.811502,254316,2023-02-21,2025-07-23,,,1,62,1,62,,,charging_station
327,Hogan Road,Bangor,ME,04401,US,ChargePoint,https://www.chargepoint.com,+1 888-758-4389,,designated,yes,0,44.825297,-68.74004,238631,2022-12-22,2025-07-23,,,1,62,1,62,,,charging_station
162,Haskell Road,Bangor,ME,04401,US,ChargePoint,https://www.chargepoint.com,+1 888-758-4389,,designated,yes,0,44.832919,-68.739142,237858,2022-12-13,2025-07-23,,,1,62,1,62,,,charging_station
162,Haskell Road,Bangor,ME,04401,US,ChargePoint,https://www.chargepoint.com,+1 888-758-4389,,designated,yes,0,44.832933,-68.738578,237857,2022-12-13,2025-07-23,,,1,62,1,62,,,charging_station
3270,Wrench Drive,Sheridan,WY,82801,US,ChargePoint,https://www.chargepoint.com,+1 888-758-4389,24/7,designated,yes,0,44.833911,-106.968641,255681,2023-03-09,2025-07-23,,,1,62,1,62,,,charging_station
18,Moosehead Trail,Newport,ME,04953,US,ChargePoint,https://www.chargepoint.com,+1 888-758-4389,24/7,designated,yes,0,44.836439,-69.28778,252761,2023-01-31,2025-07-23,,,1,62,1,62,,,charging_station
18,Moosehead Trail,Newport,ME,04953,US,ChargePoint,https://www.chargepoint.com,+1 888-758-4389,24/7,designated,yes,0,44.836475,-69.287816,252762,2023-01-31,2025-07-23,,,1,62,1,62,,,charging_station
551,East Main Street,Malone,NY,12953,US,ChargePoint,https://www.chargepoint.com,+1 888-758-4389,24/7,designated,yes,0,44.849995,-74.284294,227128,2022-09-03,2025-07-23,,,1,62,1,62,,,charging_station
8080,Mitchell Road,Eden Prairie,MN,55344,US,ChargePoint,https://www.chargepoint.com,+1 888-758-4389,24/7,designated,yes,0,44.855735,-93.462115,372532,2024-12-06,2025-07-23,,,1,125,1,125,,,charging_station
8080,Mitchell Road,Eden Prairie,MN,55344,US,ChargePoint,https://www.chargepoint.com,+1 888-758-4389,24/7,designated,yes,0,44.855739,-93.462063,372533,2024-12-06,2025-07-23,,,1,125,1,125,,,charging_station
1290,50th Street East,Inver Grove Heights,MN,55077,US,ChargePoint,https://www.chargepoint.com,+1 888-758-4389,,designated,yes,0,44.87865,-93.07962,225440,2022-08-12,2025-07-23,,,1,62,1,62,,,charging_station
900,Marlette Road,Waters,MI,49797,US,ChargePoint,https://www.chargepoint.com,+1 888-758-4389,24/7,designated,yes,0,44.878935,-84.68558,204761,2022-01-14,2025-07-23,,,1,125,1,125,,,charging_station
900,Marlette Road,Waters,MI,49797,US,ChargePoint,https://www.chargepoint.com,+1 888-758-4389,24/7,designated,yes,0,44.879019,-84.685631,202948,2021-12-23,2025-07-23,,,1,125,1,125,,,charging_station
900,Harrington Street Southwest,Hutchinson,MN,55350,US,ChargePoint,https://www.chargepoint.com,+1 888-758-4389,24/7,designated,yes,0,44.879421,-94.382604,303096,2023-07-22,2025-07-23,,,1,62,1,62,,,charging_station
1325,50th Street East,Inver Grove Heights,MN,55077,US,ChargePoint,https://www.chargepoint.com,+1 888-758-4389,24/7,designated,yes,0,44.880105,-93.079328,217233,2022-05-08,2025-07-23,,,1,62,1,62,,,charging_station
1112,9th Avenue Southwest,Watertown,SD,57201,US,ChargePoint,https://www.chargepoint.com,+1 888-758-4389,24/7,designated,yes,0,44.888948,-97.132324,360561,2024-10-23,2025-07-23,,,1,62,1,62,,,charging_station
809,North 3rd Street,McCall,ID,83638,US,ChargePoint,https://www.chargepoint.com,+1 888-758-4389,24/7,designated,yes,0,44.909188,-116.096846,325582,2024-01-18,2025-07-23,,,1,125,,,1,125,charging_station
809,North 3rd Street,McCall,ID,83638,US,ChargePoint,https://www.chargepoint.com,+1 888-758-4389,24/7,designated,yes,0,44.909196,-116.096803,325583,2024-01-18,2025-07-23,,,1,125,1,125,,,charging_station
809,North 3rd Street,McCall,ID,83638,US,ChargePoint,https://www.chargepoint.com,+1 888-758-4389,24/7,designated,yes,0,44.909196,-116.096792,325580,2024-01-18,2025-07-23,,,1,125,,,1,125,charging_station
809,North 3rd Street,McCall,ID,83638,US,ChargePoint,https://www.chargepoint.com,+1 888-758-4389,24/7,designated,yes,0,44.909219,-116.096803,325581,2024-01-18,2025-07-23,,,1,125,1,125,,,charging_station
915,Albion Avenue,Saint Paul,MN,55116,US,ChargePoint,https://www.chargepoint.com,+1 888-758-4389,24/7,designated,yes,0,44.914927,-93.147636,404870,2025-07-02,2025-07-23,,,1,62,1,62,,,charging_station
2465,West Nob Hill Street Southeast,Salem,OR,97302,US,ChargePoint,https://www.chargepoint.com,+1 888-758-4389,24/7,designated,yes,0,44.91767,-123.044102,357920,2024-10-12,2025-07-23,,,2,120,,,,,charging_station
2465,West Nob Hill Street Southeast,Salem,OR,97302,US,ChargePoint,https://www.chargepoint.com,+1 888-758-4389,24/7,designated,yes,0,44.917684,-123.044121,357701,2024-10-09,2025-07-23,,,2,120,,,,,charging_station
2405,Commercial Street Southeast,Salem,OR,97302,US,ChargePoint,https://www.chargepoint.com,+1 888-758-4389,24/7,designated,yes,0,44.917916,-123.04543,303520,2023-07-26,2025-07-23,,,1,62,1,62,,,charging_station
2909,Ryan Drive Southeast,Salem,OR,97301,US,ChargePoint,https://www.chargepoint.com,+1 888-758-4389,24/7,designated,yes,0,44.920383,-123.002239,374549,2024-12-24,2025-07-23,,,1,125,1,125,,,charging_station
2909,Ryan Drive Southeast,Salem,OR,97301,US,ChargePoint,https://www.chargepoint.com,+1 888-758-4389,24/7,designated,yes,0,44.920398,-123.00229,374554,2024-12-24,2025-07-23,,,1,125,1,125,,,charging_station
1900,Hines Street Southeast,Salem,OR,97302,US,ChargePoint,https://www.chargepoint.com,+1 888-758-4389,,designated,yes,0,44.926137,-123.02137,220390,2022-06-01,2025-07-23,,,1,125,1,125,,,charging_station
2020,Mission Street Southeast,Salem,OR,97302,US,ChargePoint,https://www.chargepoint.com,+1 888-758-4389,,designated,yes,0,44.926177,-123.021348,218503,2022-05-19,2025-07-23,,,1,125,1,125,,,charging_station
2020,Mission Street Southeast,Salem,OR,97302,US,ChargePoint,https://www.chargepoint.com,+1 888-758-4389,,designated,yes,0,44.926228,-123.021348,351974,2024-08-02,2025-07-23,,,1,125,1,125,,,charging_station
2020,Mission Street Southeast,Salem,OR,97302,US,ChargePoint,https://www.chargepoint.com,+1 888-758-4389,,designated,yes,0,44.926321,-123.021344,218504,2022-05-19,2025-07-23,,,1,125,1,125,,,charging_station
701,Highgate Road,Highgate,VT,05459,US,ChargePoint,https://www.chargepoint.com,+1 888-758-4389,24/7,designated,yes,0,44.928937,-73.049417,375305,2025-01-09,2025-07-23,,,1,24,,,,,charging_station
1040,State Street,Salem,OR,97301,US,ChargePoint,https://www.chargepoint.com,+1 888-758-4389,24/7,designated,yes,0,44.937793,-123.029837,352377,2024-08-10,2025-07-23,,,1,62,1,62,,,charging_station
1040,State Street,Salem,OR,97301,US,ChargePoint,https://www.chargepoint.com,+1 888-758-4389,24/7,designated,yes,0,44.93783,-123.029801,352403,2024-08-10,2025-07-23,,,1,62,1,62,,,charging_station
14602,Minnetonka Drive Public Surface Lot,Minnetonka,MN,55345,US,ChargePoint,https://www.chargepoint.com,+1 888-758-4389,24/7,designated,yes,0,44.937864,-93.465287,235281,2022-10-27,2025-07-23,,,1,62,1,62,,,charging_station
14600,Minnetonka Boulevard,Minnetonka,MN,55345,US,ChargePoint,https://www.chargepoint.com,+1 888-758-4389,24/7,designated,yes,0,44.93915,-93.467618,251813,2023-01-25,2025-07-23,,,1,62,1,62,,,charging_station
14550,Minnetonka Boulevard,Minnetonka,MN,55345,US,ChargePoint,https://www.chargepoint.com,+1 888-758-4389,24/7,designated,yes,0,44.940822,-93.464653,226831,2022-09-01,2025-07-23,,,1,62,1,62,,,charging_station
1820,Quentin Avenue,St. Louis Park,MN,55416,US,ChargePoint,https://www.chargepoint.com,+1 888-758-4389,24/7,designated,yes,0,44.963532,-93.342584,354358,2024-08-29,2025-07-23,,,1,62,,,1,62,charging_station
6661,Wayzata Boulevard,St. Louis Park,MN,55426,US,ChargePoint,https://www.chargepoint.com,+1 888-758-4389,24/7,designated,yes,0,44.970716,-93.364433,323409,2023-12-23,2025-07-23,,,1,62,1,62,,,charging_station
16200,Wayzata Boulevard,Wayzata,MN,55391,US,ChargePoint,https://www.chargepoint.com,+1 888-758-4389,24/7,designated,yes,0,44.97198,-93.484666,328151,2024-02-10,2025-07-23,,,1,62,1,62,,,charging_station
16100,Wayzata Boulevard,Wayzata,MN,55391,US,ChargePoint,https://www.chargepoint.com,+1 888-758-4389,24/7,designated,yes,0,44.972098,-93.482067,327697,2024-02-07,2025-07-23,,,1,62,1,62,,,charging_station
806,North 1st Street,Silverton,OR,97381,US,ChargePoint,https://www.chargepoint.com,+1 888-758-4389,24/7,designated,yes,0,45.010923,-122.784582,232958,2022-10-06,2025-07-23,,,1,125,1,125,,,charging_station
806,North 1st Street,Silverton,OR,97381,US,ChargePoint,https://www.chargepoint.com,+1 888-758-4389,24/7,designated,yes,0,45.01097,-122.784338,232957,2022-10-06,2025-07-23,,,1,125,1,125,,,charging_station
652,Rosedale Shopping Center,Roseville,MN,55113,US,ChargePoint,https://www.chargepoint.com,+1 888-758-4389,24/7,designated,yes,0,45.013748,-93.169299,400644,2025-06-25,2025-07-23,,,1,62,1,62,,,charging_station
652,Rosedale Shopping Center,Roseville,MN,55113,US,ChargePoint,https://www.chargepoint.com,+1 888-758-4389,24/7,designated,yes,0,45.01377,-93.169321,416336,2025-07-17,2025-07-23,,,1,62,1,62,,,charging_station
652,Rosedale Shopping Center,Roseville,MN,55113,US,ChargePoint,https://www.chargepoint.com,+1 888-758-4389,24/7,designated,yes,0,45.013781,-93.169336,398188,2025-06-12,2025-07-23,,,1,62,1,62,,,charging_station
2890,Vicksburg Lane North,Plymouth,MN,55447,US,ChargePoint,https://www.chargepoint.com,+1 888-758-4389,24/7,designated,yes,0,45.014117,-93.481472,316714,2023-11-04,2025-07-23,,,1,62,1,62,,,charging_station
1264,Salmon River Highway,Otis,OR,97368,US,ChargePoint,https://www.chargepoint.com,+1 888-758-4389,24/7,designated,yes,0,45.019088,-123.948959,156081,2020-05-06,2025-07-23,,,1,62,1,62,,,charging_station
1264,Salmon River Highway,Otis,OR,97368,US,ChargePoint,https://www.chargepoint.com,+1 888-758-4389,24/7,designated,yes,0,45.019088,-123.948884,175638,2021-01-27,2025-07-23,,,1,62,1,62,,,charging_station
1264,Salmon River Highway,Otis,OR,97368,US,ChargePoint,https://www.chargepoint.com,+1 888-758-4389,24/7,designated,yes,0,45.019094,-123.948863,175637,2021-01-27,2025-07-23,,,1,62,1,62,,,charging_station
1264,Or-18 Highway 18,Otis,OR,97368,US,ChargePoint,https://www.chargepoint.com,+1 888-758-4389,24/7,designated,yes,0,45.019128,-123.948923,156080,2020-05-06,2025-07-23,,,1,62,1,62,,,charging_station
201,South Court Avenue,Gaylord,MI,49735,US,ChargePoint,https://www.chargepoint.com,+1 888-758-4389,24/7,designated,yes,0,45.026331,-84.675426,180930,2021-01-27,2025-07-23,,,1,125,1,125,,,charging_station
201,South Court Avenue,Gaylord,MI,49735,US,ChargePoint,https://www.chargepoint.com,+1 888-758-4389,24/7,designated,yes,0,45.026341,-84.675469,164636,2020-07-30,2025-07-23,,,1,125,1,125,,,charging_station
3350,Highway 61 North,Saint Paul,MN,55110,US,ChargePoint,https://www.chargepoint.com,+1 888-758-4389,24/7,designated,yes,0,45.041463,-93.038377,400658,2025-06-25,2025-07-23,,,1,62,,,1,62,charging_station
3350,Highway 61 North,Saint Paul,MN,55110,US,ChargePoint,https://www.chargepoint.com,+1 888-758-4389,24/7,designated,yes,0,45.04154,-93.038334,227787,2022-09-17,2025-07-23,,,1,62,,,1,62,charging_station
906,West Washington Avenue,Alpena,MI,49707,US,ChargePoint,https://www.chargepoint.com,+1 888-758-4389,24/7,designated,yes,0,45.061514,-83.452307,302352,2023-07-12,2025-07-23,,,1,125,1,125,,,charging_station
906,West Washington Avenue,Alpena,MI,49707,US,ChargePoint,https://www.chargepoint.com,+1 888-758-4389,24/7,designated,yes,0,45.061532,-83.452245,302353,2023-07-12,2025-07-23,,,1,125,1,125,,,charging_station
375,US Highway 89 South,Gardiner,MT,59030,US,ChargePoint,https://www.chargepoint.com,+1 888-758-4389,24/7,designated,yes,0,45.062133,-110.761781,214338,2022-04-21,2025-07-23,,,1,62,1,62,,,charging_station
1500,Brookdale Drive,Minneapolis,MN,55444,US,ChargePoint,https://www.chargepoint.com,+1 888-758-4389,24/7,designated,yes,0,45.094941,-93.300814,261499,2023-05-27,2025-07-23,,,1,62,1,62,,,charging_station
8100,Lakeland Avenue North,Brooklyn Park,MN,55445,US,ChargePoint,https://www.chargepoint.com,+1 888-758-4389,24/7,designated,yes,0,45.101976,-93.388946,325284,2024-01-12,2025-07-23,,,1,62,1,62,,,charging_station
8100,Lakeland Avenue North,Brooklyn Park,MN,55445,US,ChargePoint,https://www.chargepoint.com,+1 888-758-4389,24/7,designated,yes,0,45.102077,-93.388808,325283,2024-01-12,2025-07-23,,,1,62,1,62,,,charging_station
5431,Us-31 North,Eastport,MI,49627,US,ChargePoint,https://www.chargepoint.com,+1 888-758-4389,24/7,designated,yes,0,45.113662,-85.350472,197886,2021-10-19,2025-07-23,,,1,62,1,62,,,charging_station
5431,Us-31 North,Eastport,MI,49627,US,ChargePoint,https://www.chargepoint.com,+1 888-758-4389,24/7,designated,yes,0,45.113685,-85.350471,197890,2021-10-19,2025-07-23,,,1,62,1,62,,,charging_station
3000,East Main Street,Merrill,WI,54452,US,ChargePoint,https://www.chargepoint.com,+1 888-758-4389,24/7,designated,yes,0,45.178713,-89.657829,347864,2024-06-14,2025-07-23,,,1,200,1,200,,,charging_station
3000,East Main Street,Merrill,WI,54452,US,ChargePoint,https://www.chargepoint.com,+1 888-758-4389,24/7,designated,yes,0,45.178756,-89.657949,347863,2024-06-14,2025-07-23,,,1,200,1,200,,,charging_station
14601,Ramsey Boulevard Northwest,Ramsey,MN,55303,US,ChargePoint,https://www.chargepoint.com,+1 888-758-4389,24/7,designated,yes,0,45.236274,-93.447074,263003,2023-06-21,2025-07-23,,,1,62,1,62,,,charging_station
8200,Southwest Wilsonville Road,Wilsonville,OR,97070,US,ChargePoint,https://www.chargepoint.com,+1 888-758-4389,24/7,designated,yes,0,45.302675,-122.760753,371751,2024-11-21,2025-07-23,,,1,160,1,160,,,charging_station
8200,Southwest Wilsonville Road,Wilsonville,OR,97070,US,ChargePoint,https://www.chargepoint.com,+1 888-758-4389,24/7,designated,yes,0,45.302682,-122.760717,371752,2024-11-21,2025-07-23,,,1,160,1,160,,,charging_station
8200,Southwest Wilsonville Road,Wilsonville,OR,97070,US,ChargePoint,https://www.chargepoint.com,+1 888-758-4389,24/7,designated,yes,0,45.302689,-122.760569,371668,2024-11-20,2025-07-23,,,1,160,1,160,,,charging_station
8200,Southwest Wilsonville Road,Wilsonville,OR,97070,US,ChargePoint,https://www.chargepoint.com,+1 888-758-4389,24/7,designated,yes,0,45.302694,-122.760532,371669,2024-11-20,2025-07-23,,,1,160,1,160,,,charging_station
2712,Island Avenue,La Grande,OR,97850,US,ChargePoint,https://www.chargepoint.com,+1 888-758-4389,24/7,designated,yes,0,45.333098,-118.067968,256978,2023-03-24,2025-07-23,,,1,62,1,62,,,charging_station
2712,Island Avenue,La Grande,OR,97850,US,ChargePoint,https://www.chargepoint.com,+1 888-758-4389,24/7,designated,yes,0,45.3331,-118.067897,256961,2023-03-24,2025-07-23,,,1,125,1,125,,,charging_station
2712,Island Avenue,La Grande,OR,97850,US,ChargePoint,https://www.chargepoint.com,+1 888-758-4389,24/7,designated,yes,0,45.333102,-118.068035,256977,2023-03-24,2025-07-23,,,1,62,1,62,,,charging_station
2712,Island Avenue,La Grande,OR,97850,US,ChargePoint,https://www.chargepoint.com,+1 888-758-4389,24/7,designated,yes,0,45.333102,-118.067933,256976,2023-03-24,2025-07-23,,,1,125,1,125,,,charging_station
19300,Southeast Mcloughlin Boulevard South Customer Parki,Gladstone,OR,97027,US,ChargePoint,https://www.chargepoint.com,+1 888-758-4389,24/7,designated,yes,0,45.383095,-122.605714,328643,2024-02-17,2025-07-23,,,1,62,1,62,,,charging_station
1087,Us-31,Petoskey,MI,49770,US,ChargePoint,https://www.chargepoint.com,+1 888-758-4389,24/7,designated,yes,0,45.388915,-84.921178,183842,2021-02-06,2025-07-23,,,1,125,1,125,,,charging_station
1087,Us-31,Petoskey,MI,49770,US,ChargePoint,https://www.chargepoint.com,+1 888-758-4389,24/7,designated,yes,0,45.388928,-84.921159,183807,2021-02-05,2025-07-23,,,1,125,1,125,,,charging_station
6174,M-68,Indian River,MI,49749,US,ChargePoint,https://www.chargepoint.com,+1 888-758-4389,24/7,designated,yes,0,45.403926,-84.612071,182222,2021-01-27,2025-07-23,,,1,125,1,125,,,charging_station
6174,M-68,Indian River,MI,49749,US,ChargePoint,https://www.chargepoint.com,+1 888-758-4389,24/7,designated,yes,0,45.40394,-84.61211,171280,2021-01-14,2025-07-23,,,1,125,1,125,,,charging_station
6,Centerpointe Drive,Lake Oswego,OR,97035,US,ChargePoint,https://www.chargepoint.com,+1 888-758-4389,24/7,designated,yes,0,45.421443,-122.740024,374763,2025-01-01,2025-07-23,,,1,125,1,125,,,charging_station
6,Centerpointe Drive,Lake Oswego,OR,97035,US,ChargePoint,https://www.chargepoint.com,+1 888-758-4389,24/7,designated,yes,0,45.421503,-122.740217,374719,2024-12-31,2025-07-23,,,1,125,1,125,,,charging_station
10365,Southeast Sunnyside Road,Clackamas,OR,97015,US,ChargePoint,https://www.chargepoint.com,+1 888-758-4389,24/7,designated,yes,0,45.43383,-122.558059,374746,2025-01-01,2025-07-23,,,1,62,1,62,,,charging_station
10365,Southeast Sunnyside Road,Clackamas,OR,97015,US,ChargePoint,https://www.chargepoint.com,+1 888-758-4389,24/7,designated,yes,0,45.433839,-122.558115,374747,2025-01-01,2025-07-23,,,1,62,1,62,,,charging_station
10770,Southwest Cascade Avenue,Tigard,OR,97223,US,ChargePoint,https://www.chargepoint.com,+1 888-758-4389,24/7,designated,yes,0,45.442818,-122.78139,144214,2019-08-30,2025-07-23,,,1,24,,,,,charging_station
10880,Southeast Mcloughlin Boulevard,Milwaukie,OR,97222,US,ChargePoint,https://www.chargepoint.com,+1 888-758-4389,24/7,designated,yes,0,45.444447,-122.642318,360919,2024-10-29,2025-07-23,,,1,160,1,160,,,charging_station
10880,Southeast Mcloughlin Boulevard,Milwaukie,OR,97222,US,ChargePoint,https://www.chargepoint.com,+1 888-758-4389,24/7,designated,yes,0,45.444451,-122.642325,360917,2024-10-29,2025-07-23,,,1,160,1,160,,,charging_station
10880,Southeast Mcloughlin Boulevard,Milwaukie,OR,97222,US,ChargePoint,https://www.chargepoint.com,+1 888-758-4389,24/7,designated,yes,0,45.444452,-122.642298,360916,2024-10-29,2025-07-23,,,1,160,1,160,,,charging_station
10834,Southeast Mcloughlin Boulevard,Milwaukie,OR,97222,US,ChargePoint,https://www.chargepoint.com,+1 888-758-4389,24/7,designated,yes,0,45.444529,-122.642329,360918,2024-10-29,2025-07-23,,,1,160,1,160,,,charging_station
10350,Southwest Greenburg Road,Tigard,OR,97223,US,ChargePoint,https://www.chargepoint.com,+1 888-758-4389,24/7,designated,yes,0,45.445071,-122.775987,323145,2023-12-21,2025-07-23,,,1,125,1,125,,,charging_station
10350,Southwest Greenburg Road,Tigard,OR,97223,US,ChargePoint,https://www.chargepoint.com,+1 888-758-4389,24/7,designated,yes,0,45.445083,-122.776164,323146,2023-12-21,2025-07-23,,,1,125,1,125,,,charging_station
1115,Pacific Avenue,Tillamook,OR,97141,US,ChargePoint,https://www.chargepoint.com,+1 888-758-4389,24/7,designated,yes,0,45.449593,-123.84295,190801,2021-06-08,2025-07-23,,,1,62,1,62,,,charging_station
1115,Pacific Avenue,Tillamook,OR,97141,US,ChargePoint,https://www.chargepoint.com,+1 888-758-4389,24/7,designated,yes,0,45.45014,-123.84194,193114,2021-07-23,2025-07-23,,,1,62,1,62,,,charging_station
1314,6th Avenue Southwest,Aberdeen,SD,57401,US,ChargePoint,https://www.chargepoint.com,+1 888-758-4389,24/7,designated,yes,0,45.459619,-98.507827,310607,2023-09-14,2025-07-23,,,1,62,1,62,,,charging_station
11850,Southwest Canyon Road,Portland,OR,97225,US,ChargePoint,https://www.chargepoint.com,+1 888-758-4389,24/7,designated,yes,0,45.489088,-122.798162,353991,2024-08-27,2025-07-23,,,1,160,1,160,,,charging_station
11850,Southwest Canyon Road,Portland,OR,97225,US,ChargePoint,https://www.chargepoint.com,+1 888-758-4389,24/7,designated,yes,0,45.489093,-122.79815,353992,2024-08-27,2025-07-23,,,1,160,1,160,,,charging_station
11850,Southwest Canyon Road,Beaverton,OR,97005,US,ChargePoint,https://www.chargepoint.com,+1 888-758-4389,24/7,designated,yes,0,45.489112,-122.798196,353995,2024-08-27,2025-07-23,,,1,120,1,120,,,charging_station
11850,Southwest Canyon Road,Beaverton,OR,97005,US,ChargePoint,https://www.chargepoint.com,+1 888-758-4389,24/7,designated,yes,0,45.48912,-122.798154,353994,2024-08-27,2025-07-23,,,1,120,1,120,,,charging_station
4012,Southeast 82nd Avenue,Portland,OR,97266,US,ChargePoint,https://www.chargepoint.com,+1 888-758-4389,24/7,designated,yes,0,45.493042,-122.577293,355798,2024-09-17,2025-07-23,,,1,160,1,160,,,charging_station
4012,Southeast 82nd Avenue,Portland,OR,97266,US,ChargePoint,https://www.chargepoint.com,+1 888-758-4389,24/7,designated,yes,0,45.493045,-122.57719,355795,2024-09-17,2025-07-23,,,1,160,1,160,,,charging_station
4012,Southeast 82nd Avenue,Portland,OR,97266,US,ChargePoint,https://www.chargepoint.com,+1 888-758-4389,24/7,designated,yes,0,45.493052,-122.577367,355799,2024-09-17,2025-07-23,,,1,160,1,160,,,charging_station
4012,Southeast 82nd Avenue,Portland,OR,97266,US,ChargePoint,https://www.chargepoint.com,+1 888-758-4389,24/7,designated,yes,0,45.493365,-122.577387,355796,2024-09-17,2025-07-23,,,1,160,1,160,,,charging_station
2567,Sse Tualatin Valley Highway,Hillsboro,OR,97123,US,ChargePoint,https://www.chargepoint.com,+1 888-758-4389,24/7,designated,yes,0,45.506253,-122.959221,350336,2024-07-11,2025-07-23,,,1,160,1,160,,,charging_station
